timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1764000899908,0,0.00,0
1764000900009,0,0.00,0
1764000900111,0,0.00,0
1764000900213,0,0.00,0
1764000900315,0,0.00,0
1764000900417,0,0.00,0
1764000900521,0,0.00,0
1764000900623,0,0.00,0
1764000900728,0,0.00,0
1764000900829,0,0.00,0
1764000900930,0,0.00,0
1764000901032,0,0.00,0
1764000901137,0,0.00,0
1764000901238,0,0.00,0
1764000901342,0,0.00,0
1764000901449,0,0.00,0
1764000901557,0,0.00,0
1764000901658,0,0.00,0
1764000901770,0,0.00,262144
1764000901883,26124,2.88,5591040
1764000901985,26124,0.00,5591040
1764000902085,26124,0.00,5349376
1764000902188,26124,0.00,5349376
1764000902289,26124,0.00,5349376
1764000902405,26124,0.00,5349376
1764000902506,26124,0.00,5349376
1764000902607,26124,0.00,5349376
1764000902711,26124,0.00,5349376
1764000902811,318002,36.29,61599744
1764000902912,566742,30.78,110080000
1764000903012,685034,14.73,113012736
1764000903120,771359,10.10,115892224
1764000903221,771359,0.00,115376128
1764000903326,771359,0.00,115265536
1764000903428,771359,0.00,115265536
1764000903529,771359,0.00,115265536
1764000903641,771359,0.00,115265536
1764000903744,771359,0.00,115265536
1764000903848,777250,0.71,115523584
1764000903948,911622,16.64,118984704
1764000904049,1037191,15.52,121352192
1764000904162,1037191,0.00,121008128
1764000904264,1037191,0.00,120987648
1764000904367,1037191,0.00,120987648
1764000904483,1037191,0.00,120987648
1764000904584,1037191,0.00,120971264
1764000904687,1037191,0.00,120971264
1764000904791,1037191,0.00,120971264
1764000904909,1037191,0.00,120971264
1764000905011,1037191,0.00,120971264
1764000905114,1037191,0.00,120971264
1764000905219,1037191,0.00,120971264
1764000905321,1037191,0.00,120971264
1764000905423,1037191,0.00,120971264
1764000905529,1037191,0.00,120971264
1764000905631,1037191,0.00,120971264
1764000905739,1037191,0.00,120971264
1764000905856,1037191,0.00,120971264
1764000905960,1037191,0.00,120971264
1764000906061,1037191,0.00,120971264
1764000906172,1037191,0.00,120971264
1764000906280,1037191,0.00,120971264
1764000906384,1037191,0.00,120971264
1764000906487,1037191,0.00,120971264
1764000906597,1037191,0.00,120971264
1764000906698,1037191,0.00,120971264
1764000906800,1037191,0.00,120971264
1764000906901,1037191,0.00,120971264
1764000907002,1037191,0.00,120971264
1764000907103,1037191,0.00,120971264
1764000907205,1037191,0.00,120971264
1764000907310,1037191,0.00,120971264
1764000907418,1037191,0.00,120971264
1764000907519,1037191,0.00,120971264
1764000907620,1037191,0.00,120971264
1764000907721,1037191,0.00,120971264
1764000907822,1037191,0.00,120971264
1764000907936,1037191,0.00,120971264
1764000908041,1037191,0.00,120971264
1764000908143,1037191,0.00,120971264
1764000908245,1037191,0.00,120971264
1764000908348,1037191,0.00,120971264
1764000908449,1037191,0.00,120971264
1764000908552,1037191,0.00,120971264
1764000908653,1037191,0.00,120971264
1764000908755,1037191,0.00,120971264
1764000908856,1037191,0.00,120971264
1764000908965,1037191,0.00,120971264
1764000909069,1037191,0.00,120971264
1764000909171,1037191,0.00,120971264
1764000909271,1037191,0.00,120971264
1764000909372,1037191,0.00,120971264
1764000909476,1037191,0.00,120971264
1764000909577,1037191,0.00,120971264
1764000909677,1037191,0.00,120971264
1764000909778,1037191,0.00,120971264
1764000909879,1037191,0.00,120971264
1764000909983,1037191,0.00,120971264
1764000910084,1037191,0.00,120971264
1764000910187,1037191,0.00,120971264
