timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1770453024952,7197,1.77,57344
1770453025003,7197,0.00,57344
1770453025064,7197,0.00,57344
1770453025121,7197,0.00,57344
1770453025173,13607,1.55,176128
