timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1769358399338,3399,0.74,221184
1769358399389,6680,0.81,245760
1769358399440,6680,0.00,245760
1769358399491,6680,0.00,245760
1769358399542,6680,0.00,245760
1769358399593,12427,1.43,167936
