timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1769449919618,47834,11.86,2580480
1769449919669,105749,14.33,4743168
1769449919719,188370,20.43,6651904
1769449919770,260853,17.93,7663616
1769449919821,287217,6.45,7311360
1769449919871,287217,0.00,7307264
1769449919922,287217,0.00,7307264
1769449919972,287217,0.00,7307264
1769449920023,289100,0.47,7323648
