timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1770372624905,46138,11.47,2301952
1770372624956,109433,15.70,4345856
1770372625006,203099,23.25,6258688
1770372625057,270888,16.65,6955008
1770372625108,270888,0.00,6946816
1770372625165,270888,0.00,6946816
1770372625216,270888,0.00,6946816
1770372625273,273939,0.67,6868992
