timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1766155062270,68385,8.46,3428352
1766155062371,179138,13.78,6877184
1766155062477,224363,5.32,7675904
1766155062579,224363,0.00,7671808
1766155062694,230201,0.63,7737344
1766155062794,230201,0.00,7737344
1766155062903,230201,0.00,7737344
1766155063007,230201,0.00,7737344
1766155063108,230201,0.00,7737344
1766155063217,230201,0.00,7737344
1766155063318,230201,0.00,7737344
1766155063423,230201,0.00,7737344
1766155063526,230201,0.00,7737344
1766155063626,230201,0.00,7737344
1766155063727,230201,0.00,7737344
1766155063831,230201,0.00,7737344
1766155063942,230201,0.00,7737344
1766155064049,230201,0.00,7737344
1766155064149,230201,0.00,7737344
1766155064250,322766,11.52,9302016
1766155064351,454025,16.32,10997760
1766155064452,461589,0.93,11067392
1766155064553,461589,0.00,11063296
1766155064655,463616,0.25,11087872
1766155064756,463616,0.00,11087872
1766155064857,463712,0.01,11087872
1766155064958,463712,0.00,11087872
1766155065059,463712,0.00,11087872
1766155065161,463712,0.00,11087872
1766155065269,463712,0.00,11087872
1766155065371,463712,0.00,11087872
1766155065471,463712,0.00,11087872
1766155065572,463712,0.00,11087872
1766155065674,463712,0.00,11087872
1766155065776,463712,0.00,11087872
1766155065878,463712,0.00,11087872
1766155065978,463712,0.00,11087872
1766155066095,463712,0.00,11087872
1766155066195,532488,8.55,12337152
1766155066296,654198,15.16,15376384
1766155066396,662876,1.08,14950400
1766155066496,662876,0.00,14950400
1766155066597,668150,0.66,15130624
1766155066697,668150,0.00,15130624
1766155066798,668150,0.00,15130624
1766155066903,668150,0.00,15130624
1766155067003,668150,0.00,15126528
1766155067105,674901,0.83,15151104
1766155067205,674901,0.00,15151104
1766155067314,678996,0.47,14729216
1766155067415,678996,0.00,14729216
1766155067516,678996,0.00,14729216
1766155067618,678996,0.00,14729216
1766155067719,678996,0.00,14729216
1766155067820,678996,0.00,14729216
1766155067923,678996,0.00,14729216
1766155068027,678996,0.00,14729216
1766155068127,678996,0.00,14725120
1766155068228,678996,0.00,14725120
1766155068329,678996,0.00,14725120
1766155068431,678996,0.00,14725120
1766155068532,678996,0.00,14725120
1766155068646,678996,0.00,14725120
1766155068747,686415,0.92,14778368
1766155068848,686415,0.00,14778368
1766155068954,692274,0.69,15073280
1766155069054,692274,0.00,14811136
1766155069164,692274,0.00,14807040
1766155069275,692274,0.00,14807040
1766155069376,692274,0.00,14807040
1766155069477,692274,0.00,14807040
1766155069578,692274,0.00,14807040
1766155069679,692274,0.00,14807040
