timestamp_ms,cpu_usage_usec,cpu_percent,mem_bytes
1766156699702,79374,9.79,3665920
1766156699802,230759,18.80,6131712
1766156699906,335510,12.69,6504448
1766156700006,335510,0.00,6242304
1766156700107,337749,0.28,6516736
1766156700212,337749,0.00,6262784
1766156700313,337749,0.00,6262784
1766156700426,337749,0.00,6262784
1766156700528,337749,0.00,6262784
1766156700630,337749,0.00,6262784
1766156700736,337749,0.00,6262784
1766156700842,337749,0.00,6262784
1766156700943,337749,0.00,6262784
1766156701053,337749,0.00,6262784
1766156701153,337749,0.00,6262784
1766156701256,337749,0.00,6262784
1766156701362,337749,0.00,6262784
1766156701466,337749,0.00,6262784
1766156701571,337749,0.00,6262784
1766156701671,357252,2.43,6684672
1766156701772,504392,18.30,8568832
1766156701872,656437,18.95,10088448
1766156701977,660906,0.53,9748480
1766156702079,660906,0.00,9748480
1766156702179,662884,0.25,9748480
1766156702282,662884,0.00,9744384
1766156702394,662884,0.00,9744384
1766156702511,662884,0.00,9744384
1766156702619,662884,0.00,9744384
1766156702719,662884,0.00,9744384
1766156702820,662884,0.00,9744384
1766156702921,662884,0.00,9744384
1766156703022,662884,0.00,9744384
1766156703122,662884,0.00,9744384
1766156703224,662884,0.00,9744384
1766156703325,662884,0.00,9744384
1766156703426,662884,0.00,9744384
1766156703526,662884,0.00,9744384
1766156703645,662884,0.00,9744384
1766156703746,784233,15.09,10915840
1766156703846,959256,21.76,13090816
1766156703955,993931,3.97,13086720
1766156704058,993931,0.00,13086720
1766156704162,1007648,1.64,13148160
1766156704262,1007648,0.00,13144064
1766156704370,1009474,0.21,13148160
1766156704471,1009474,0.00,13148160
1766156704575,1009474,0.00,13148160
1766156704684,1009474,0.00,13148160
1766156704794,1009474,0.00,13148160
1766156704905,1009474,0.00,13148160
1766156705011,1009474,0.00,13148160
1766156705112,1009474,0.00,13148160
1766156705226,1009474,0.00,13148160
1766156705327,1009474,0.00,13148160
1766156705429,1009474,0.00,13148160
1766156705530,1009474,0.00,13148160
1766156705642,1009474,0.00,13148160
1766156705749,1009474,0.00,13148160
1766156705849,1009474,0.00,13148160
1766156705950,1102167,11.53,14462976
1766156706050,1249786,18.35,15622144
1766156706151,1349785,12.42,16338944
1766156706252,1349785,0.00,16334848
1766156706352,1354075,0.53,16384000
1766156706462,1354075,0.00,16384000
1766156706562,1354075,0.00,16384000
1766156706666,1354075,0.00,16384000
1766156706767,1360491,0.79,16412672
1766156706867,1360491,0.00,16412672
1766156706973,1360491,0.00,16412672
1766156707082,1360491,0.00,16412672
1766156707182,1360491,0.00,16408576
1766156707282,1360491,0.00,16408576
1766156707387,1360491,0.00,16408576
1766156707488,1360491,0.00,16408576
1766156707593,1360491,0.00,16408576
1766156707696,1360491,0.00,16408576
1766156707798,1360491,0.00,16408576
1766156707899,1389686,3.63,16900096
1766156707999,1523047,16.62,18845696
1766156708100,1613844,11.28,19247104
1766156708200,1613844,0.00,19247104
1766156708301,1644572,3.80,19525632
1766156708405,1644572,0.00,19513344
1766156708506,1646957,0.30,19546112
1766156708606,1646957,0.00,19546112
1766156708712,1646957,0.00,19546112
1766156708813,1646957,0.00,19546112
1766156708916,1646957,0.00,19546112
1766156709017,1646957,0.00,19546112
1766156709118,1646957,0.00,19546112
1766156709219,1646957,0.00,19546112
1766156709320,1646957,0.00,19546112
1766156709423,1646957,0.00,19546112
1766156709529,1646957,0.00,19546112
1766156709631,1646957,0.00,19546112
1766156709734,1646957,0.00,19546112
1766156709838,1646957,0.00,19546112
1766156709940,1646957,0.00,19546112
1766156710043,1646957,0.00,19546112
1766156710144,1646957,0.00,19546112
1766156710249,1646957,0.00,19546112
1766156710354,1646957,0.00,19546112
1766156710456,1657039,1.25,19587072
1766156710556,1657039,0.00,19582976
1766156710657,1666015,1.11,19898368
1766156710763,1666015,0.00,19636224
1766156710867,1666015,0.00,19632128
1766156710970,1666015,0.00,19632128
1766156711072,1666482,0.06,19632128
1766156711173,1666769,0.04,19632128
1766156711281,1666769,0.00,19632128
1766156711382,1666812,0.01,19632128
1766156711484,1673510,0.82,19677184
1766156711585,1673510,0.00,19677184
1766156711697,1673510,0.00,19677184
1766156711806,1673510,0.00,19677184
1766156711924,1673510,0.00,19677184
1766156712024,1673510,0.00,19677184
1766156712133,1673510,0.00,19677184
1766156712233,1673510,0.00,19677184
1766156712355,1673510,0.00,19677184
1766156712455,1681987,1.06,19779584
1766156712556,1815091,16.56,21045248
1766156712656,1999188,22.93,23834624
1766156712765,2017084,2.05,23490560
1766156712867,2017084,0.00,23490560
1766156712980,2020531,0.38,23502848
1766156713081,2021022,0.06,23502848
1766156713186,2021216,0.02,23502848
1766156713291,2021216,0.00,23269376
1766156713395,2021260,0.01,23269376
1766156713495,2021260,0.00,23269376
1766156713600,2021260,0.00,23269376
1766156713704,2021260,0.00,23269376
1766156713813,2021260,0.00,23269376
1766156713925,2021260,0.00,23269376
1766156714029,2021260,0.00,23269376
1766156714138,2021260,0.00,23269376
1766156714239,2021260,0.00,23269376
1766156714339,2021260,0.00,23269376
1766156714440,2025578,0.54,23293952
1766156714541,2158998,16.58,24743936
1766156714641,2323443,20.46,27283456
1766156714753,2351690,3.16,26644480
1766156714854,2351690,0.00,26451968
1766156714976,2355298,0.37,26488832
1766156715077,2355464,0.02,26488832
1766156715183,2355827,0.04,26488832
1766156715285,2355827,0.00,26488832
1766156715385,2355959,0.02,26488832
1766156715486,2355959,0.00,26488832
1766156715587,2355997,0.00,26488832
1766156715691,2355997,0.00,26488832
1766156715799,2355997,0.00,26488832
1766156715908,2355997,0.00,26488832
1766156716010,2355997,0.00,26488832
1766156716128,2355997,0.00,26488832
1766156716230,2355997,0.00,26488832
1766156716333,2355997,0.00,26488832
1766156716433,2358461,0.31,26525696
1766156716534,2503757,18.08,28155904
1766156716637,2638040,16.32,28815360
1766156716739,2638040,0.00,28815360
1766156716840,2651049,1.62,28913664
1766156716944,2651049,0.00,28905472
1766156717046,2651049,0.00,28905472
1766156717147,2651049,0.00,28905472
1766156717251,2651144,0.01,28905472
1766156717353,2652138,0.12,28905472
1766156717459,2658853,0.79,28942336
1766156717563,2658853,0.00,28942336
1766156717665,2658944,0.01,28938240
1766156717770,2658944,0.00,28938240
1766156717873,2658944,0.00,28938240
1766156717983,2658994,0.01,28938240
1766156718100,2658994,0.00,28938240
1766156718204,2658994,0.00,28938240
1766156718314,2658994,0.00,28938240
1766156718424,2658994,0.00,28938240
1766156718526,2658994,0.00,28938240
1766156718643,2658994,0.00,28938240
1766156718746,2658994,0.00,28938240
1766156718848,2658994,0.00,28938240
1766156718949,2661834,0.35,28966912
1766156719054,2666872,0.60,29003776
1766156719160,2666872,0.00,29003776
1766156719260,2674477,0.95,29057024
1766156719361,2674755,0.03,29052928
1766156719483,2674755,0.00,29052928
1766156719605,2674861,0.01,29052928
1766156719706,2674861,0.00,29052928
1766156719809,2674922,0.01,29052928
1766156719912,2674922,0.00,29052928
1766156720025,2674922,0.00,29052928
1766156720202,2674922,0.00,29052928
1766156720303,2674922,0.00,29052928
1766156720407,2674922,0.00,29052928
1766156720514,2674922,0.00,29052928
1766156720618,2674922,0.00,29052928
1766156720719,2674922,0.00,29052928
1766156720819,2759503,10.54,29827072
1766156720920,2921505,20.07,32792576
1766156721021,2980266,7.32,32579584
1766156721123,2980266,0.00,32575488
1766156721227,2982000,0.21,32591872
1766156721327,2982000,0.00,32591872
1766156721438,2982000,0.00,32591872
1766156721539,2982000,0.00,32587776
1766156721657,2982000,0.00,32587776
1766156721759,2982000,0.00,32546816
1766156721859,2982000,0.00,32546816
1766156721973,2982149,0.02,32546816
1766156722074,2982149,0.00,32546816
1766156722187,2982149,0.00,32546816
1766156722288,2982149,0.00,32546816
1766156722390,2982149,0.00,32546816
1766156722491,2982149,0.00,32546816
1766156722598,2982149,0.00,32546816
1766156722710,2982208,0.01,32546816
1766156722810,3085121,12.78,34283520
1766156722911,3253313,20.95,35074048
1766156723011,3313992,7.55,35758080
1766156723114,3313992,0.00,35758080
1766156723215,3319335,0.66,35790848
1766156723317,3319335,0.00,35790848
1766156723428,3319335,0.00,35790848
1766156723537,3319335,0.00,35790848
1766156723642,3333566,1.69,35897344
1766156723743,3333566,0.00,35897344
1766156723845,3333947,0.05,35897344
1766156723946,3334303,0.04,35897344
1766156724050,3334303,0.00,35897344
1766156724151,3334402,0.01,35897344
1766156724251,3334402,0.00,35897344
1766156724354,3334402,0.00,35897344
1766156724456,3334402,0.00,35897344
1766156724559,3334402,0.00,35897344
1766156724670,3334402,0.00,35897344
1766156724771,3387304,6.56,36958208
1766156724871,3534344,18.31,39088128
1766156724972,3626123,11.42,39645184
1766156725074,3626123,0.00,39641088
1766156725182,3628123,0.23,39391232
1766156725282,3628123,0.00,39391232
1766156725396,3628123,0.00,39391232
1766156725506,3628123,0.00,39391232
1766156725608,3628123,0.00,39391232
1766156725715,3628123,0.00,39391232
1766156725817,3628481,0.04,39391232
1766156725924,3628944,0.05,39391232
1766156726027,3628944,0.00,39391232
1766156726129,3629002,0.01,39391232
1766156726229,3629002,0.00,39391232
1766156726330,3629002,0.00,39391232
1766156726432,3629002,0.00,39391232
1766156726533,3629002,0.00,39391232
1766156726635,3629002,0.00,39391232
1766156726738,3629002,0.00,39391232
1766156726840,3629002,0.00,39391232
1766156726942,3629002,0.00,39391232
1766156727044,3629002,0.00,39391232
1766156727150,3629002,0.00,39391232
1766156727250,3638965,1.24,39456768
1766156727355,3638965,0.00,39452672
1766156727455,3638965,0.00,39452672
1766156727561,3645417,0.76,39510016
1766156727669,3645417,0.00,39510016
1766156727771,3645482,0.01,39510016
1766156727875,3646026,0.06,39510016
1766156727978,3646026,0.00,39510016
1766156728079,3646083,0.01,39510016
1766156728184,3646120,0.00,39510016
1766156728294,3653367,0.82,39538688
1766156728400,3653367,0.00,39538688
1766156728504,3653367,0.00,39538688
1766156728623,3653367,0.00,39538688
1766156728724,3653417,0.01,39534592
1766156728826,3653417,0.00,39534592
1766156728937,3653417,0.00,39534592
1766156729048,3653417,0.00,39534592
1766156729153,3653417,0.00,39534592
1766156729256,3653417,0.00,39534592
1766156729357,3746158,11.54,40525824
1766156729457,3897723,18.85,42360832
1766156729584,3964425,6.57,42516480
1766156729692,3964425,0.00,42516480
1766156729793,3968340,0.49,42532864
1766156729896,3968340,0.00,42532864
1766156729999,3968340,0.00,42532864
1766156730103,3968340,0.00,42532864
1766156730204,3968340,0.00,42516480
1766156730306,3968340,0.00,42516480
1766156730411,3968340,0.00,42516480
1766156730516,3968433,0.01,42516480
1766156730619,3968697,0.03,43040768
1766156730726,3968697,0.00,42528768
1766156730832,3968697,0.00,42528768
1766156730938,3968697,0.00,42528768
1766156731042,3968697,0.00,42528768
1766156731143,3968697,0.00,42528768
1766156731244,3968697,0.00,42528768
1766156731344,4030069,7.62,42881024
1766156731445,4167043,17.01,44695552
1766156731546,4258845,11.34,45064192
1766156731654,4258845,0.00,45064192
1766156731756,4262482,0.45,45088768
1766156731858,4262482,0.00,45088768
1766156731960,4262482,0.00,45088768
1766156732076,4262482,0.00,45088768
1766156732179,4262842,0.04,45088768
1766156732279,4263121,0.03,45088768
1766156732380,4263121,0.00,45088768
1766156732486,4263162,0.00,45088768
1766156732605,4263162,0.00,45088768
1766156732705,4263162,0.00,45088768
1766156732806,4263162,0.00,45088768
1766156732910,4263162,0.00,45088768
1766156733011,4263162,0.00,45088768
1766156733112,4263162,0.00,45088768
1766156733226,4263162,0.00,45088768
1766156733337,4263162,0.00,45088768
1766156733449,4263162,0.00,45088768
1766156733551,4263162,0.00,45088768
1766156733655,4263162,0.00,45088768
1766156733758,4263162,0.00,45088768
1766156733859,4271086,0.98,45125632
1766156733960,4271086,0.00,45125632
1766156734061,4281338,1.28,45215744
1766156734164,4281817,0.06,45211648
1766156734265,4284615,0.35,45228032
1766156734365,4289228,0.57,45240320
1766156734466,4289284,0.01,45240320
1766156734573,4296343,0.83,45305856
1766156734675,4296343,0.00,45301760
1766156734783,4296343,0.00,45301760
1766156734888,4296453,0.01,45301760
1766156734996,4296453,0.00,45297664
1766156735096,4296453,0.00,45297664
1766156735198,4296453,0.00,45297664
1766156735299,4296453,0.00,45297664
1766156735405,4296453,0.00,45293568
1766156735506,4296453,0.00,45293568
1766156735608,4296453,0.00,45293568
1766156735709,4296453,0.00,45293568
1766156735818,4296453,0.00,45293568
1766156735919,4296453,0.00,45293568
1766156736022,4296453,0.00,45293568
1766156736124,4296612,0.02,45293568
1766156736230,4297106,0.06,45293568
1766156736330,4332311,4.38,45883392
1766156736431,4471181,17.28,47693824
1766156736531,4609467,17.21,49094656
1766156736633,4609467,0.00,49094656
1766156736736,4613362,0.47,49147904
1766156736839,4613362,0.00,49147904
1766156736940,4613362,0.00,49147904
1766156737040,4613362,0.00,49147904
1766156737145,4613362,0.00,49147904
1766156737247,4613362,0.00,49147904
1766156737347,4613362,0.00,49147904
1766156737466,4613362,0.00,49147904
1766156737572,4613362,0.00,49147904
1766156737677,4613362,0.00,49147904
1766156737778,4613362,0.00,49147904
1766156737891,4613362,0.00,49147904
1766156738011,4613362,0.00,49147904
1766156738119,4613362,0.00,49147904
1766156738228,4613362,0.00,49147904
1766156738329,4664786,6.38,49475584
1766156738430,4812062,18.24,50864128
1766156738534,4920987,13.05,51752960
1766156738635,4920987,0.00,51732480
1766156738742,4923717,0.32,51740672
1766156738865,4923717,0.00,51740672
1766156738971,4923717,0.00,51740672
1766156739083,4923717,0.00,51736576
1766156739201,4923717,0.00,51736576
1766156739301,4923717,0.00,51736576
1766156739424,4923717,0.00,51736576
1766156739525,4923811,0.01,51736576
1766156739646,4923811,0.00,51736576
1766156739748,4923811,0.00,51736576
1766156739857,4923811,0.00,51736576
1766156739959,4923811,0.00,51736576
1766156740060,4923811,0.00,51736576
1766156740160,4923811,0.00,51736576
1766156740270,4923811,0.00,51736576
1766156740371,4923811,0.00,51736576
1766156740480,4923811,0.00,51736576
1766156740583,4923811,0.00,51736576
1766156740684,4924117,0.04,51736576
1766156740784,4926252,0.27,52281344
1766156740885,4933990,0.96,51568640
1766156740985,4934118,0.02,51568640
1766156741093,4942218,0.94,51630080
1766156741195,4942218,0.00,51630080
1766156741301,4942218,0.00,51630080
1766156741406,4942218,0.00,51630080
1766156741508,4942218,0.00,51630080
1766156741623,4942218,0.00,51630080
1766156741726,4942218,0.00,51630080
1766156741827,4942218,0.00,51630080
1766156741932,4942218,0.00,51630080
1766156742037,4942218,0.00,51630080
1766156742146,4942218,0.00,51630080
1766156742249,4942218,0.00,51630080
1766156742353,4942218,0.00,51630080
1766156742454,4942218,0.00,51630080
1766156742562,4942218,0.00,51630080
1766156742662,4993649,6.41,51970048
1766156742762,5132149,17.23,53788672
1766156742863,5250011,14.63,55308288
1766156742966,5250063,0.01,55308288
1766156743072,5254933,0.57,55369728
1766156743180,5254933,0.00,55365632
1766156743287,5254933,0.00,55365632
1766156743392,5254933,0.00,55365632
1766156743493,5254933,0.00,55365632
1766156743599,5254933,0.00,55365632
1766156743716,5254933,0.00,55365632
1766156743823,5254933,0.00,55365632
1766156743937,5254933,0.00,55365632
1766156744038,5254933,0.00,55365632
1766156744152,5254933,0.00,55365632
1766156744264,5254933,0.00,55365632
1766156744367,5254933,0.00,55361536
1766156744470,5254933,0.00,55361536
1766156744580,5254933,0.00,55361536
1766156744681,5365469,13.71,56541184
1766156744781,5517893,18.94,57462784
1766156744884,5600382,10.08,58056704
1766156744984,5600382,0.00,58052608
1766156745099,5602288,0.21,58068992
1766156745221,5602288,0.00,58068992
1766156745322,5602385,0.01,58060800
1766156745430,5602385,0.00,58060800
1766156745538,5602385,0.00,58060800
1766156745653,5602385,0.00,58060800
1766156745759,5602455,0.01,58060800
1766156745870,5602455,0.00,58060800
1766156745973,5602455,0.00,58060800
1766156746075,5602455,0.00,58060800
1766156746176,5602455,0.00,58060800
1766156746278,5602455,0.00,58060800
1766156746379,5602455,0.00,58060800
1766156746483,5602455,0.00,58060800
1766156746586,5602455,0.00,58060800
1766156746703,5602913,0.05,58322944
1766156746808,5602913,0.00,58322944
1766156746909,5602913,0.00,58064896
1766156747009,5602913,0.00,58064896
1766156747111,5602913,0.00,58064896
1766156747213,5615488,1.55,58138624
1766156747315,5615488,0.00,58138624
1766156747420,5622553,0.84,58458112
1766156747523,5622553,0.00,58449920
1766156747628,5622553,0.00,58449920
1766156747731,5623032,0.06,58449920
1766156747834,5623329,0.04,58449920
1766156747937,5623329,0.00,58449920
1766156748043,5630226,0.81,58474496
1766156748147,5630226,0.00,58474496
1766156748249,5630226,0.00,58474496
1766156748352,5630226,0.00,58474496
1766156748460,5630226,0.00,58474496
1766156748562,5630226,0.00,58474496
1766156748662,5630226,0.00,58474496
1766156748764,5630226,0.00,58474496
1766156748867,5630226,0.00,58474496
1766156748968,5630226,0.00,58224640
1766156749068,5731972,12.66,59600896
1766156749169,5907945,21.88,61902848
1766156749275,5945505,4.42,61022208
1766156749375,5945505,0.00,61018112
1766156749480,5958040,1.50,61087744
1766156749583,5958040,0.00,61087744
1766156749687,5958387,0.04,61087744
1766156749791,5958729,0.04,61087744
1766156749909,5958729,0.00,61087744
1766156750010,5958779,0.01,61087744
1766156750111,5958779,0.00,61087744
1766156750213,5958779,0.00,61087744
1766156750318,5958779,0.00,61087744
1766156750421,5958779,0.00,61087744
1766156750522,5958779,0.00,61087744
1766156750635,5958779,0.00,61087744
1766156750741,5958779,0.00,61087744
1766156750845,5958779,0.00,61087744
1766156750951,5958779,0.00,61087744
1766156751052,5958779,0.00,61087744
1766156751153,5958779,0.00,61087744
1766156751254,6039932,10.07,62214144
1766156751354,6191760,18.91,63225856
1766156751456,6298218,13.16,64323584
1766156751559,6298218,0.00,64319488
1766156751663,6301296,0.37,64327680
1766156751783,6301296,0.00,64327680
1766156751887,6301296,0.00,64327680
1766156751992,6301296,0.00,64327680
1766156752109,6301296,0.00,64327680
1766156752215,6301296,0.00,64327680
1766156752319,6301347,0.01,64327680
1766156752432,6301347,0.00,64323584
1766156752538,6301347,0.00,64323584
1766156752643,6301347,0.00,64323584
1766156752745,6301347,0.00,64323584
1766156752858,6301347,0.00,64323584
1766156752963,6301347,0.00,64323584
1766156753064,6301347,0.00,64323584
1766156753169,6301347,0.00,64323584
1766156753271,6388991,10.83,65482752
1766156753371,6526294,17.07,66621440
1766156753471,6638194,13.92,67907584
1766156753574,6638194,0.00,67907584
1766156753691,6641264,0.33,67932160
1766156753800,6641264,0.00,67932160
1766156753901,6641264,0.00,67932160
1766156754005,6641400,0.02,67932160
1766156754113,6642156,0.09,67932160
1766156754223,6642156,0.00,67932160
1766156754323,6642219,0.01,67932160
1766156754432,6642219,0.00,67932160
1766156754545,6642219,0.00,67932160
1766156754647,6642219,0.00,67932160
1766156754756,6642219,0.00,67932160
1766156754860,6642219,0.00,67932160
1766156754962,6642219,0.00,67932160
1766156755065,6642219,0.00,67932160
1766156755166,6642219,0.00,67932160
1766156755266,6691716,6.15,68632576
1766156755367,6819188,15.81,70123520
1766156755468,6955283,16.79,71364608
1766156755571,6955283,0.00,71294976
1766156755672,6958939,0.45,71335936
1766156755773,6958939,0.00,71331840
1766156755882,6958939,0.00,71331840
1766156755985,6959292,0.04,71331840
1766156756087,6959854,0.07,71331840
1766156756188,6959986,0.02,71331840
1766156756302,6960176,0.02,71331840
1766156756411,6960176,0.00,71331840
1766156756522,6960176,0.00,71331840
1766156756638,6960176,0.00,71331840
1766156756744,6960176,0.00,71331840
1766156756856,6960176,0.00,71331840
1766156756958,6960176,0.00,71331840
1766156757062,6960176,0.00,71331840
1766156757167,6960176,0.00,71331840
1766156757268,6960176,0.00,71331840
1766156757373,6960176,0.00,71331840
1766156757478,6960176,0.00,71331840
1766156757587,6960176,0.00,71331840
1766156757697,6960176,0.00,71331840
1766156757799,6969830,1.19,71385088
1766156757905,6969830,0.00,71380992
